x;y;theta;steering_v;driving_v
0.103727; 0.200015; 0.252257; 0.105024; 0.014397
0.103728; 0.200015; 0.252321; 0.105638; 0.0213365
0.103729; 0.200015; 0.252363; 0.106251; 0.0142781
0.103729; 0.200015; 0.252409; 0.107324; 0.0174071
0.103733; 0.200015; 0.252566; 0.109777; 0.0249453
0.103734; 0.200015; 0.252622; 0.111311; 0.0175982
0.103734; 0.200015; 0.252645; 0.11315; 0.00726217
0.103735; 0.200015; 0.252702; 0.115144; 0.0175536
0.103736; 0.200015; 0.252761; 0.117903; 0.0173498
0.103737; 0.200015; 0.252794; 0.119283; 0.0106799
0.103742; 0.200015; 0.252993; 0.123576; 0.028397
0.103744; 0.200015; 0.253058; 0.126183; 0.0174623
0.103747; 0.200015; 0.253214; 0.129862; 0.0214001
0.103748; 0.200015; 0.253261; 0.131702; 0.0145689
0.103749; 0.200015; 0.253326; 0.133082; 0.0174644
0.103749; 0.200015; 0.253367; 0.134769; 0.0104634
0.10375; 0.200015; 0.253434; 0.135535; 0.0179336
0.103751; 0.200015; 0.253477; 0.137682; 0.0111384
0.103751; 0.200015; 0.253501; 0.138448; 0.00668476
0.103752; 0.200015; 0.25358; 0.138448; 0.0179718
0.103754; 0.200015; 0.253641; 0.140135; 0.0174793
0.103754; 0.200015; 0.253686; 0.142128; 0.010786
0.103755; 0.200015; 0.253742; 0.143201; 0.0141019
0.103765; 0.200015; 0.254039; 0.145654; 0.0357844
0.103766; 0.200015; 0.254066; 0.146881; 0.0071072
0.103766; 0.200015; 0.254124; 0.148414; 0.0140149
0.103767; 0.200015; 0.25417; 0.149487; 0.0107903
0.103769; 0.200015; 0.254263; 0.151174; 0.0215594
0.103769; 0.200015; 0.254295; 0.152247; 0.00733434
0.103771; 0.200015; 0.254388; 0.153934; 0.0213959
0.103772; 0.200015; 0.254434; 0.155007; 0.0105971
0.103779; 0.200015; 0.2547; 0.157153; 0.0292652
0.10378; 0.200015; 0.254756; 0.157767; 0.0148704
0.103788; 0.200015; 0.255016; 0.1593; 0.0284182
0.103788; 0.200015; 0.255077; 0.15976; 0.0136795
0.103789; 0.200015; 0.255133; 0.160066; 0.0141995
0.10379; 0.200015; 0.255197; 0.160526; 0.0140828
0.103791; 0.200015; 0.255263; 0.160833; 0.0140573
0.103792; 0.200015; 0.255309; 0.160833; 0.0102575
0.103792; 0.200015; 0.255375; 0.160986; 0.0143885
0.103793; 0.200015; 0.255407; 0.160986; 0.00689916
0.103794; 0.200015; 0.25549; 0.160986; 0.0185598
0.103794; 0.200015; 0.255519; 0.160986; 0.0072091
0.103809; 0.200015; 0.255886; 0.160986; 0.0399706
0.10381; 0.200015; 0.255935; 0.160986; 0.0105228
0.103811; 0.200015; 0.256016; 0.160986; 0.0170611
0.103812; 0.200015; 0.256093; 0.160986; 0.0175833
0.103813; 0.200015; 0.256137; 0.160986; 0.0108625
0.103813; 0.200015; 0.256186; 0.160986; 0.0103296
0.103814; 0.200015; 0.256248; 0.160986; 0.0140785
0.10382; 0.200015; 0.256472; 0.160986; 0.0244846
0.103822; 0.200015; 0.256569; 0.16114; 0.0212834
0.103829; 0.200015; 0.256814; 0.16114; 0.0282017
0.103829; 0.200015; 0.256848; 0.16114; 0.00744685
0.10383; 0.200015; 0.256931; 0.16114; 0.0181183
0.103831; 0.200015; 0.256996; 0.16114; 0.0140106
0.103832; 0.200015; 0.257061; 0.16114; 0.0142675
0.103833; 0.200015; 0.257092; 0.16114; 0.0077865
0.103835; 0.200015; 0.257191; 0.16114; 0.0216782
0.103835; 0.200015; 0.257222; 0.16114; 0.0069119
0.103847; 0.200015; 0.257559; 0.16114; 0.0370305
0.103848; 0.200015; 0.257609; 0.16114; 0.0108667
0.103852; 0.200015; 0.257812; 0.16114; 0.0219563
0.103854; 0.200015; 0.257904; 0.16114; 0.0223597
0.103856; 0.200015; 0.257991; 0.16114; 0.0184409
0.103857; 0.200015; 0.258042; 0.16114; 0.0115842
0.103858; 0.200015; 0.258125; 0.16114; 0.0179081
0.103859; 0.200015; 0.258174; 0.16114; 0.0109962
0.103859; 0.200015; 0.258219; 0.16114; 0.0110408
0.103859; 0.200015; 0.258254; 0.16114; 0.00748719
0.10387; 0.200015; 0.258563; 0.16114; 0.033307
0.103871; 0.200015; 0.258644; 0.16114; 0.0180758
0.10388; 0.200015; 0.258921; 0.16114; 0.0301122
0.10388; 0.200015; 0.25898; 0.16114; 0.0146177
0.103882; 0.200015; 0.259063; 0.16114; 0.0184388
0.103882; 0.200015; 0.259112; 0.16114; 0.010786
0.103883; 0.200015; 0.259167; 0.16114; 0.0118496
0.103885; 0.200015; 0.259247; 0.16114; 0.0176895
0.103886; 0.200015; 0.259336; 0.16114; 0.0184367
0.103887; 0.200015; 0.259378; 0.16114; 0.0108731
0.103888; 0.200015; 0.259445; 0.16114; 0.0150529
0.103888; 0.200015; 0.259498; 0.16114; 0.0112892
0.103897; 0.200015; 0.259778; 0.16114; 0.0307321
0.103897; 0.200015; 0.259826; 0.16114; 0.0114123
0.103907; 0.200015; 0.260121; 0.16114; 0.0328379
0.103908; 0.200015; 0.260175; 0.16114; 0.011217
0.103909; 0.200015; 0.260237; 0.16114; 0.0139851
0.10391; 0.200015; 0.260319; 0.16114; 0.0177956
0.103911; 0.200015; 0.260384; 0.16114; 0.0141486
0.103911; 0.200015; 0.260428; 0.16114; 0.010941
0.103912; 0.200015; 0.260492; 0.16114; 0.0141635
0.103913; 0.200015; 0.260542; 0.16114; 0.0107075
0.103922; 0.200015; 0.260834; 0.16114; 0.0320546
0.10393; 0.200015; 0.261093; 0.16114; 0.0283439
0.10393; 0.200015; 0.261158; 0.16114; 0.0140276
0.103932; 0.200015; 0.261233; 0.16114; 0.0183815
0.103933; 0.200015; 0.261296; 0.16114; 0.0139703
0.103934; 0.200015; 0.261368; 0.16114; 0.0147515
0.103934; 0.200015; 0.261415; 0.16114; 0.0106502
0.10394; 0.200015; 0.261632; 0.16114; 0.0253911
0.103948; 0.200015; 0.261904; 0.16114; 0.0295114
0.103949; 0.200015; 0.261987; 0.16114; 0.0180461
0.10395; 0.200015; 0.262037; 0.16114; 0.0112212
0.10395; 0.200015; 0.262087; 0.16114; 0.0108455
0.103952; 0.200015; 0.262175; 0.16114; 0.019012
0.103954; 0.200015; 0.262257; 0.16114; 0.018027
0.103954; 0.200015; 0.262303; 0.16114; 0.0112382
0.103956; 0.200015; 0.262389; 0.16114; 0.0188422
0.103956; 0.200015; 0.262438; 0.161293; 0.0109474
0.103958; 0.200015; 0.262524; 0.1616; 0.018753
0.103958; 0.200015; 0.262577; 0.161906; 0.0111745
0.103959; 0.200015; 0.262622; 0.16206; 0.0115333
0.103969; 0.200015; 0.262931; 0.162366; 0.0337104
0.10397; 0.200015; 0.262998; 0.162366; 0.0145201
0.103971; 0.200015; 0.26307; 0.16252; 0.0148152
0.103979; 0.200015; 0.263338; 0.16252; 0.0293968
0.10398; 0.200015; 0.263383; 0.16252; 0.0111278
0.103988; 0.200015; 0.263653; 0.163133; 0.0290975
0.103989; 0.200015; 0.26372; 0.163286; 0.0142802
0.103989; 0.200015; 0.26372; 0.163286; 0
0.103992; 0.200015; 0.263838; 0.163746; 0.029486
0.103993; 0.200015; 0.263914; 0.163899; 0.015798
0.103994; 0.200015; 0.263982; 0.165279; 0.0146899
0.103995; 0.200015; 0.264034; 0.165586; 0.0110111
0.103995; 0.200015; 0.264088; 0.166199; 0.0111788
0.104002; 0.200015; 0.264333; 0.167426; 0.0254802
0.104003; 0.200015; 0.264397; 0.167886; 0.014363
0.104012; 0.200015; 0.264693; 0.168959; 0.032494
0.104014; 0.200015; 0.264779; 0.169266; 0.0181692
0.104014; 0.200015; 0.264834; 0.169572; 0.0113146
0.104016; 0.200015; 0.264923; 0.170186; 0.0182265
0.104017; 0.200015; 0.264971; 0.170799; 0.011096
0.104023; 0.200015; 0.265218; 0.172025; 0.0254462
0.104025; 0.200015; 0.265329; 0.172485; 0.0229349
0.104034; 0.200015; 0.265627; 0.173099; 0.0299551
0.104035; 0.200015; 0.265683; 0.173405; 0.0114505
0.104036; 0.200015; 0.265742; 0.173712; 0.0120831
0.104038; 0.200015; 0.265846; 0.174019; 0.0226972
0.104039; 0.200015; 0.265902; 0.174172; 0.0114165
0.104039; 0.200015; 0.265957; 0.174479; 0.011476
0.104041; 0.200015; 0.266052; 0.174632; 0.0191669
0.104048; 0.200015; 0.266302; 0.175092; 0.0267178
0.10405; 0.200015; 0.266396; 0.175245; 0.0188655
0.104059; 0.200016; 0.266696; 0.175552; 0.0299742
0.10406; 0.200016; 0.266769; 0.175858; 0.0153798
0.10406; 0.200016; 0.266824; 0.176165; 0.011045
0.10406; 0.200016; 0.266824; 0.176165; 0
0.104064; 0.200016; 0.26696; 0.177085; 0.0301844
0.104065; 0.200016; 0.266999; 0.177698; 0.00762305
0.104068; 0.200016; 0.267121; 0.178158; 0.0237034
0.104069; 0.200016; 0.267198; 0.178618; 0.0153459
0.104076; 0.200016; 0.267456; 0.179231; 0.0266074
0.104077; 0.200016; 0.267575; 0.179385; 0.0117732
0.104081; 0.200016; 0.267712; 0.179385; 0.0273186
0.104081; 0.200016; 0.26777; 0.179385; 0.0113252
0.104083; 0.200016; 0.26787; 0.179385; 0.0195321
0.104087; 0.200016; 0.268009; 0.179385; 0.0266244
0.104087; 0.200016; 0.268009; 0.179385; 0
0.104087; 0.200016; 0.268009; 0.179385; 0
0.104089; 0.200016; 0.268108; 0.179385; 0.0195703
0.10412; 0.200016; 0.268675; 0.179385; 0.0551254
0.104122; 0.200016; 0.268756; 0.179385; 0.0160337
0.104131; 0.200016; 0.269052; 0.179845; 0.030749
0.104132; 0.200016; 0.269129; 0.179998; 0.0156409
0.104133; 0.200016; 0.26919; 0.180151; 0.0115163
0.104134; 0.200016; 0.269268; 0.180458; 0.015297
0.104134; 0.200016; 0.269326; 0.180765; 0.0116882
0.104137; 0.200016; 0.269433; 0.181071; 0.0199672
0.104137; 0.200016; 0.269489; 0.181225; 0.0113762
0.104139; 0.200016; 0.26958; 0.181531; 0.0198845
0.104139; 0.200016; 0.269626; 0.181531; 0.00772494
0.104139; 0.200016; 0.269626; 0.181531; 0
0.104171; 0.200016; 0.270192; 0.181991; 0.054998
0.104171; 0.200016; 0.270235; 0.181991; 0.008158
0.104172; 0.200016; 0.270314; 0.182145; 0.0157768
0.104173; 0.200016; 0.270393; 0.182298; 0.0150805
0.104173; 0.200016; 0.270393; 0.182298; 0
0.104174; 0.200016; 0.270437; 0.182298; 0.00820894
0.10418; 0.200016; 0.270609; 0.182298; 0.0384018
0.104183; 0.200016; 0.270723; 0.182298; 0.0198505
0.104192; 0.200016; 0.271033; 0.182298; 0.0313647
0.104193; 0.200016; 0.271109; 0.182298; 0.0149744
0.104203; 0.200016; 0.271429; 0.182298; 0.0306684
0.104203; 0.200016; 0.271463; 0.182298; 0.00772706
0.104206; 0.200016; 0.271581; 0.182298; 0.0222684
0.104207; 0.200016; 0.271661; 0.182298; 0.0153331
0.104209; 0.200016; 0.271739; 0.182298; 0.0151548
0.104209; 0.200016; 0.271759; 0.182298; 0.00387839
0.104211; 0.200016; 0.271874; 0.182298; 0.0225316
0.104212; 0.200016; 0.271951; 0.182298; 0.0148937
0.104214; 0.200016; 0.272046; 0.182298; 0.018545
0.104223; 0.200016; 0.272357; 0.182604; 0.0292079
0.104224; 0.200016; 0.272405; 0.182911; 0.0106863
0.104233; 0.200016; 0.272721; 0.183371; 0.0294987
0.104234; 0.200016; 0.272783; 0.183678; 0.0144246
0.104235; 0.200016; 0.272857; 0.183831; 0.0145923
0.104235; 0.200016; 0.272893; 0.183984; 0.00670599
0.104236; 0.200016; 0.272971; 0.184138; 0.015261
0.104239; 0.200016; 0.273089; 0.184138; 0.0224467
0.10424; 0.200016; 0.27315; 0.184138; 0.0116012
0.104241; 0.200016; 0.27324; 0.184291; 0.0170845
0.104243; 0.200016; 0.273381; 0.184291; 0.0142356
0.104244; 0.200016; 0.273462; 0.184291; 0.0140106
0.104246; 0.200016; 0.273542; 0.184291; 0.0170802
0.104247; 0.200016; 0.273601; 0.184444; 0.0111512
0.104249; 0.200016; 0.273722; 0.184444; 0.0239454
0.10425; 0.200016; 0.273785; 0.184444; 0.013671
0.104251; 0.200016; 0.27386; 0.184444; 0.0137877
0.104252; 0.200016; 0.273895; 0.184444; 0.00693525
0.104253; 0.200016; 0.273991; 0.184444; 0.0178296
0.104264; 0.200016; 0.274326; 0.184751; 0.0318487
0.104265; 0.200016; 0.274384; 0.184751; 0.0108795
0.104268; 0.200016; 0.27456; 0.185518; 0.0180036
0.104269; 0.200016; 0.274653; 0.185518; 0.0180864
0.104272; 0.200016; 0.274754; 0.185824; 0.0219287
0.104272; 0.200016; 0.274798; 0.185978; 0.0074235
0.104274; 0.200016; 0.274887; 0.186131; 0.0189356
0.104275; 0.200016; 0.274982; 0.186284; 0.0182265
0.104276; 0.200016; 0.275041; 0.186744; 0.0109983
0.104287; 0.200016; 0.275384; 0.187051; 0.0323242
0.104291; 0.200016; 0.275578; 0.187817; 0.0182244
0.104293; 0.200016; 0.275694; 0.188124; 0.0215763
0.104293; 0.200016; 0.275694; 0.188584; 0
0.104297; 0.200016; 0.275836; 0.189351; 0.0252934
0.104298; 0.200016; 0.275909; 0.189811; 0.0142102
0.104299; 0.200016; 0.27599; 0.189964; 0.0145243
0.1043; 0.200016; 0.276064; 0.190271; 0.0139682
0.104301; 0.200016; 0.276135; 0.190577; 0.0147409
0.104302; 0.200016; 0.276216; 0.19119; 0.0147472
0.104304; 0.200016; 0.276313; 0.191497; 0.0177277
0.104311; 0.200016; 0.276591; 0.19211; 0.0256161
0.104315; 0.200016; 0.276785; 0.192877; 0.0178954
0.104315; 0.200016; 0.276785; 0.192877; 0
0.104315; 0.200016; 0.276785; 0.192877; 0
0.104316; 0.200016; 0.276885; 0.193644; 0.0182244
0.104328; 0.200016; 0.277141; 0.19395; 0.0461225
0.104328; 0.200016; 0.277141; 0.19395; 0
0.104329; 0.200016; 0.277249; 0.19395; 0.0104124
0.104338; 0.200016; 0.277473; 0.194104; 0.0392233
0.104345; 0.200016; 0.277751; 0.194257; 0.0255078
0.104347; 0.200016; 0.277846; 0.194257; 0.0176512
0.104349; 0.200016; 0.277962; 0.194257; 0.0205786
0.10435; 0.200016; 0.278018; 0.19441; 0.0102044
0.104351; 0.200016; 0.278103; 0.194563; 0.0171248
0.104353; 0.200016; 0.278198; 0.194563; 0.0171948
0.104353; 0.200016; 0.278198; 0.194563; 0
0.104354; 0.200016; 0.278285; 0.194563; 0.0165771
0.104356; 0.200016; 0.278379; 0.194717; 0.0167894
0.104364; 0.200016; 0.278679; 0.194717; 0.0270299
0.104369; 0.200016; 0.278902; 0.194717; 0.0203939
0.104371; 0.200016; 0.279017; 0.194717; 0.0203939
0.104372; 0.200016; 0.279091; 0.194717; 0.0134863
0.104372; 0.200016; 0.279148; 0.194717; 0.0104167
0.104372; 0.200016; 0.279148; 0.194717; 0
0.104372; 0.200016; 0.279148; 0.194717; 0
0.104374; 0.200016; 0.279292; 0.194717; 0.0131105
0.104374; 0.200016; 0.279292; 0.194717; 0
0.104374; 0.200016; 0.279292; 0.194717; 0
0.104394; 0.200016; 0.278966; 0.194717; -0.0598996
0.104399; 0.200016; 0.27914; 0.194717; 0.0308361
0.104401; 0.200016; 0.279235; 0.194717; 0.0170802
0.104401; 0.200016; 0.279272; 0.194717; 0.00680576
0.104404; 0.200016; 0.279388; 0.194717; 0.020672
0.104404; 0.200016; 0.279443; 0.194717; 0.0102235
0.104405; 0.200016; 0.279513; 0.194717; 0.0140658
0.104406; 0.200016; 0.279587; 0.19487; 0.0133589
0.104407; 0.200016; 0.279646; 0.19487; 0.0105971
0.104408; 0.200016; 0.279709; 0.19487; 0.0133186
0.104419; 0.200016; 0.280077; 0.19487; 0.0312585
0.10442; 0.200016; 0.280127; 0.19487; 0.0104124
0.104421; 0.200016; 0.280207; 0.19487; 0.0140467
0.104421; 0.200016; 0.280266; 0.19487; 0.0110832
0.104422; 0.200016; 0.280326; 0.19487; 0.010803
0.104433; 0.200016; 0.280658; 0.19487; 0.0316152
0.104434; 0.200016; 0.28075; 0.19487; 0.0172798
0.104434; 0.200016; 0.280787; 0.19487; 0.0032649
0.104434; 0.200016; 0.280787; 0.19487; 0
0.104442; 0.200016; 0.280991; 0.19487; 0.0378159
0.104448; 0.200016; 0.281178; 0.19487; 0.0305155
0.104448; 0.200016; 0.281213; 0.19487; 0.00696922
0.10445; 0.200016; 0.281308; 0.19487; 0.0172564
0.104451; 0.200016; 0.281386; 0.19487; 0.0144415
0.104458; 0.200016; 0.281665; 0.19487; 0.0247945
0.104459; 0.200016; 0.281761; 0.19487; 0.0173477
0.104465; 0.200016; 0.282003; 0.19487; 0.0234911
0.104466; 0.200016; 0.282078; 0.19487; 0.0134502
0.104467; 0.200016; 0.282163; 0.19487; 0.0139002
0.104467; 0.200016; 0.282189; 0.19487; 0.00640455
0.10447; 0.200016; 0.282317; 0.19487; 0.020534
0.10447; 0.200016; 0.282367; 0.19487; 0.0101004
0.104471; 0.200016; 0.282423; 0.19487; 0.0102978
0.104485; 0.200016; 0.282815; 0.19487; 0.0349183
0.104486; 0.200016; 0.282889; 0.19487; 0.0137601
0.104492; 0.200016; 0.28315; 0.19487; 0.0247776
0.104493; 0.200016; 0.28324; 0.19487; 0.0149001
0.104493; 0.200016; 0.28324; 0.19487; 0
0.104496; 0.200016; 0.283345; 0.19487; 0.0215572
0.104498; 0.200016; 0.283464; 0.19487; 0.0224085
0.104499; 0.200016; 0.283529; 0.19487; 0.0114399
0.1045; 0.200016; 0.283585; 0.19487; 0.0104952
0.104509; 0.200016; 0.283898; 0.19487; 0.0299233
0.104511; 0.200016; 0.283999; 0.19487; 0.0184685
0.104523; 0.200016; 0.284371; 0.19487; 0.0330183
0.104524; 0.200016; 0.284427; 0.19487; 0.0105504
0.104524; 0.200016; 0.284481; 0.19487; 0.0110705
0.104527; 0.200016; 0.284599; 0.19487; 0.0214023
0.104528; 0.200016; 0.284657; 0.19487; 0.0105589
0.104529; 0.200016; 0.284759; 0.19487; 0.0178869
0.10453; 0.200016; 0.284818; 0.19487; 0.0106842
0.104532; 0.200016; 0.284903; 0.19487; 0.0177553
0.104532; 0.200016; 0.284973; 0.19487; 0.0109622
0.104541; 0.200016; 0.285262; 0.19487; 0.0284585
0.104542; 0.200016; 0.285341; 0.19487; 0.0143121
0.104549; 0.200016; 0.285622; 0.19487; 0.0253316
0.104549; 0.200016; 0.285643; 0.19487; 0.00368522
0.104552; 0.200016; 0.285771; 0.19487; 0.0249601
0.104553; 0.200016; 0.285852; 0.19487; 0.0140934
0.104553; 0.200016; 0.285869; 0.19487; 0.00349841
0.104557; 0.200016; 0.28602; 0.19487; 0.0242596
0.104557; 0.200016; 0.286064; 0.19487; 0.0104167
0.10456; 0.200016; 0.286198; 0.19487; 0.0215509
0.104561; 0.200016; 0.286258; 0.19487; 0.0108328
0.104562; 0.200016; 0.286328; 0.19487; 0.0146899
0.104571; 0.200016; 0.286648; 0.19487; 0.0289298
0.104572; 0.200016; 0.286728; 0.19487; 0.0137898
0.104573; 0.200016; 0.286783; 0.19487; 0.0104273
0.104573; 0.200016; 0.286819; 0.19487; 0.00717938
0.104576; 0.200016; 0.286947; 0.19487; 0.0204916
0.104576; 0.200016; 0.286947; 0.19487; 0
0.10458; 0.200016; 0.287083; 0.19487; 0.0276773
0.104587; 0.200016; 0.287366; 0.19487; 0.0275436
0.104589; 0.200016; 0.287457; 0.19487; 0.014276
0.104595; 0.200016; 0.287704; 0.19487; 0.0240558
0.104596; 0.200016; 0.287781; 0.19487; 0.0140425
0.104597; 0.200016; 0.287858; 0.19487; 0.0136582
0.104598; 0.200016; 0.287939; 0.19487; 0.014571
0.104599; 0.200016; 0.287997; 0.19487; 0.0103105
0.1046; 0.200016; 0.288081; 0.19487; 0.0177362
0.104601; 0.200016; 0.288159; 0.19487; 0.0145158
0.104602; 0.200016; 0.288216; 0.19487; 0.0101768
0.104603; 0.200016; 0.288315; 0.19487; 0.0176088
0.104604; 0.200016; 0.288375; 0.19487; 0.0109877
0.104607; 0.200016; 0.288492; 0.19487; 0.0208121
0.104613; 0.200016; 0.288762; 0.19487; 0.0246226
0.104614; 0.200016; 0.288816; 0.19487; 0.0107372
0.104614; 0.200016; 0.28887; 0.19487; 0.0101534
0.104617; 0.200016; 0.288986; 0.19487; 0.0209437
0.104617; 0.200016; 0.289048; 0.19487; 0.011028
0.104618; 0.200016; 0.289115; 0.19487; 0.0138429
0.104629; 0.200016; 0.289454; 0.19487; 0.0305113
0.104629; 0.200016; 0.289509; 0.19487; 0.0101726
0.104637; 0.200017; 0.289803; 0.19487; 0.0276688
0.104638; 0.200017; 0.289882; 0.19487; 0.0135075
0.10464; 0.200017; 0.289961; 0.19487; 0.0137813
0.10464; 0.200017; 0.289993; 0.19487; 0.00657862
0.104641; 0.200017; 0.290088; 0.19487; 0.0173647
0.104642; 0.200017; 0.290148; 0.19487; 0.0108136
0.104643; 0.200017; 0.290234; 0.19487; 0.0160973
0.104644; 0.200017; 0.29031; 0.19487; 0.0134035
0.104645; 0.200017; 0.290349; 0.19487; 0.00712843
0.104656; 0.200017; 0.290692; 0.19487; 0.0331967
0.104658; 0.200017; 0.290787; 0.19487; 0.0166705
0.104659; 0.200017; 0.290919; 0.19487; 0.0129343
0.104662; 0.200017; 0.291042; 0.19487; 0.0204067
0.104663; 0.200017; 0.291116; 0.19487; 0.0140488
0.104665; 0.200017; 0.291208; 0.19487; 0.017388
0.104665; 0.200017; 0.291265; 0.19487; 0.0103424
0.104667; 0.200017; 0.291378; 0.19487; 0.0200543
0.104668; 0.200017; 0.29142; 0.19487; 0.00690766
0.104675; 0.200017; 0.2917; 0.19487; 0.0266202
0.104676; 0.200017; 0.291748; 0.19487; 0.00979681
0.104686; 0.200017; 0.292085; 0.19487; 0.0305453
0.104687; 0.200017; 0.292162; 0.19487; 0.0138026
0.104688; 0.200017; 0.29222; 0.19487; 0.0103127
0.104688; 0.200017; 0.292285; 0.19487; 0.0136009
0.10469; 0.200017; 0.29238; 0.19487; 0.0169953
0.104691; 0.200017; 0.292455; 0.19487; 0.0142951
0.104692; 0.200017; 0.292537; 0.19487; 0.0143099
0.104693; 0.200017; 0.292597; 0.19487; 0.0107733
0.104694; 0.200017; 0.292652; 0.195023; 0.0103318
0.104696; 0.200017; 0.292765; 0.196097; 0.0219712
0.104697; 0.200017; 0.292831; 0.19671; 0.0106926
0.104706; 0.200017; 0.293143; 0.198856; 0.0294499
0.104707; 0.200017; 0.293228; 0.19947; 0.0147302
0.104707; 0.200017; 0.293228; 0.199776; 0
0.104715; 0.200017; 0.293451; 0.201463; 0.0336616
0.104715; 0.200017; 0.293506; 0.202229; 0.0109941
0.104717; 0.200017; 0.293592; 0.202843; 0.0154456
0.104722; 0.200017; 0.293847; 0.203763; 0.0215827
0.104724; 0.200017; 0.293951; 0.204223; 0.0187042
0.104732; 0.200017; 0.294241; 0.204223; 0.0263845
0.104735; 0.200017; 0.294384; 0.204223; 0.0218948
0.104736; 0.200017; 0.294446; 0.204376; 0.0122933
0.104736; 0.200017; 0.294483; 0.204376; 0.00628567
0.10474; 0.200017; 0.294636; 0.204376; 0.0262593
0.10474; 0.200017; 0.294672; 0.204376; 0.00714329
0.104742; 0.200017; 0.294763; 0.204376; 0.0158999
0.104742; 0.200017; 0.294782; 0.204376; 0.00316725
0.104765; 0.200017; 0.295303; 0.204376; 0.0451736
0.104766; 0.200017; 0.295364; 0.204376; 0.0108986
0.104778; 0.200017; 0.295729; 0.204376; 0.0333198
0.104779; 0.200017; 0.295794; 0.204376; 0.0111618
0.104781; 0.200017; 0.295899; 0.204376; 0.0191075
0.104781; 0.200017; 0.295961; 0.204376; 0.0107776
0.104781; 0.200017; 0.295984; 0.204376; 0.00381258
0.104783; 0.200017; 0.296071; 0.204376; 0.0148958
0.104785; 0.200017; 0.296188; 0.204376; 0.0230835
0.104788; 0.200017; 0.296299; 0.204376; 0.0187997
0.104788; 0.200017; 0.296361; 0.204376; 0.0110259
0.104796; 0.200017; 0.296667; 0.204376; 0.0259706
0.104811; 0.200017; 0.297075; 0.204376; 0.0353662
0.104811; 0.200017; 0.297111; 0.204376; 0.00703927
0.104813; 0.200017; 0.297227; 0.204376; 0.0180227
0.104815; 0.200017; 0.297321; 0.204376; 0.0180249
0.104815; 0.200017; 0.297384; 0.204376; 0.0109983
0.104816; 0.200017; 0.297446; 0.204376; 0.0109431
0.104826; 0.200017; 0.297779; 0.204376; 0.0285413
0.104835; 0.200017; 0.298095; 0.204376; 0.0287982
0.104837; 0.200017; 0.298201; 0.204376; 0.0186277
0.104837; 0.200017; 0.298245; 0.204376; 0.00737255
0.104839; 0.200017; 0.298348; 0.204069; 0.0182881
0.104841; 0.200017; 0.298452; 0.202229; 0.0181926
0.104841; 0.200017; 0.298509; 0.200236; 0.0112042
0.104842; 0.200017; 0.298571; 0.198703; 0.0109431
0.104844; 0.200017; 0.298673; 0.195177; 0.018511
0.104845; 0.200017; 0.298735; 0.192264; 0.0114908
0.104853; 0.200017; 0.299034; 0.187817; 0.0293926
0.104855; 0.200017; 0.299129; 0.185211; 0.0179973
0.104855; 0.200017; 0.299167; 0.184291; 0.00741289
0.104855; 0.200017; 0.299187; 0.183371; 0.00385504
0.104861; 0.200017; 0.299364; 0.180458; 0.03239
0.104862; 0.200017; 0.299435; 0.179231; 0.0149998
0.104863; 0.200017; 0.299489; 0.178158; 0.0110365
0.104865; 0.200017; 0.299582; 0.177238; 0.0183518
0.104873; 0.200017; 0.299858; 0.175398; 0.0288045
0.104874; 0.200017; 0.299932; 0.174479; 0.0149574
0.104882; 0.200017; 0.300225; 0.172025; 0.0300719
0.104883; 0.200017; 0.300279; 0.170952; 0.0109729
0.104884; 0.200017; 0.300325; 0.169879; 0.011079
0.104885; 0.200017; 0.300415; 0.167272; 0.0187381
0.104886; 0.200017; 0.300486; 0.164973; 0.015002
0.104887; 0.200017; 0.300535; 0.15976; 0.0109007
0.104888; 0.200017; 0.300617; 0.154854; 0.0185726
0.104893; 0.200017; 0.300814; 0.143048; 0.0258432
0.1049; 0.200017; 0.301033; 0.126949; 0.0301377
0.104904; 0.200017; 0.301192; 0.111924; 0.024924
0.104905; 0.200017; 0.301239; 0.104871; 0.017785
0.104905; 0.200017; 0.301273; 0.0998115; 0.0107712
0.104906; 0.200017; 0.301312; 0.0919922; 0.0172373
0.104906; 0.200017; 0.301338; 0.0893857; 0.0102957
0.104906; 0.200017; 0.301338; 0.0869326; 0
0.104907; 0.200017; 0.301393; 0.0800332; 0.0237692
0.10491; 0.200017; 0.301503; 0.0720605; 0.0265204
0.104911; 0.200017; 0.30153; 0.0689941; 0.013828
0.104911; 0.200017; 0.301564; 0.067001; 0.0202262
0.104912; 0.200017; 0.301589; 0.0642412; 0.013361
0.104912; 0.200017; 0.301606; 0.0613281; 0.00986262
0.104912; 0.200017; 0.301629; 0.0590283; 0.0139448
0.104912; 0.200017; 0.301643; 0.0571885; 0.00957392
0.104913; 0.200017; 0.301664; 0.0553486; 0.0134183
0.104913; 0.200017; 0.301684; 0.0524355; 0.0135606
0.104915; 0.200017; 0.301752; 0.0436963; 0.027378
0.104915; 0.200017; 0.301764; 0.0400166; 0.0100516
0.104916; 0.200017; 0.301801; 0.022998; 0.0303903
0.104916; 0.200017; 0.301808; 0.0164053; 0.0139597
0.104916; 0.200017; 0.301811; 0.00781934; 0.0129917
0.104921; 0.200017; 0.302092; 0.624014; 0.0169019
0.104921; 0.200017; 0.302151; 0.621561; 0.00348779
0.104921; 0.200017; 0.302151; 0.621561; 0
