x;y;theta
2.60688;-0.549596;-0.580381
2.60535;-0.563959;-0.588932
2.60438;-0.572485;-0.594011
2.60265;-0.586763;-0.602525
2.5996;-0.609852;-0.61631
2.59666;-0.630088;-0.628415
2.5944;-0.644566;-0.637088
2.59342;-0.650628;-0.640723
2.59095;-0.66526;-0.649507
2.58939;-0.67412;-0.654832
2.58725;-0.685894;-0.661916
2.58447;-0.700349;-0.670636
2.58218;-0.711721;-0.67751
2.58035;-0.720453;-0.682805
2.57457;-0.746154;-0.698469
2.5725;-0.754866;-0.703795
2.56975;-0.766083;-0.710671
2.5669;-0.77731;-0.717572
2.56307;-0.791694;-0.726454
2.56054;-0.800884;-0.732148
2.55464;-0.820999;-0.744711
2.55031;-0.835049;-0.753536
2.54494;-0.851419;-0.763922
2.54103;-0.862837;-0.771206
2.53615;-0.876517;-0.779998
2.53114;-0.889968;-0.788705
2.52686;-0.90102;-0.795908
2.52686;-0.90102;-0.795908
2.51916;-0.920015;-0.808404
2.50983;-0.941818;-0.822897
2.50749;-0.947124;-0.826442
2.49653;-0.971102;-0.842592
2.49001;-0.984832;-0.851907
2.48622;-0.992634;-0.85723
2.47952;-1.00611;-0.866467
2.47432;-1.01636;-0.87352
2.47006;-1.02462;-0.879232
2.46334;-1.03733;-0.888069
2.45916;-1.04511;-0.893497
2.45363;-1.05523;-0.900591
2.44221;-1.07562;-0.914953
2.43644;-1.08566;-0.922077
2.42596;-1.10346;-0.934777
2.41404;-1.1231;-0.948908
2.40774;-1.13323;-0.956244
2.40158;-1.14298;-0.963338
2.3952;-1.15291;-0.970595
2.38733;-1.16495;-0.979441
2.3857;-1.16743;-0.981268
2.37411;-1.18468;-0.994046
2.36919;-1.19187;-0.999407
2.36747;-1.19437;-1.00127
2.35073;-1.21812;-1.01914
2.34247;-1.22951;-1.02779
2.33554;-1.23891;-1.03498
2.32878;-1.24796;-1.04192
2.32339;-1.25507;-1.04741
2.31812;-1.26195;-1.05274
2.30172;-1.28288;-1.06909
2.29388;-1.29264;-1.07679
2.28107;-1.30827;-1.08922
2.27363;-1.31716;-1.09635
2.2624;-1.33035;-1.10701
2.2568;-1.33682;-1.11227
2.25107;-1.34337;-1.11762
2.24368;-1.35172;-1.12447
2.23813;-1.35791;-1.12959
2.23223;-1.36442;-1.13499
2.21875;-1.37904;-1.14723
2.2034;-1.39527;-1.16096
2.19922;-1.39961;-1.16467
2.18939;-1.40969;-1.17333
2.18141;-1.41775;-1.1803
2.17343;-1.4257;-1.18723
2.16718;-1.43184;-1.19262
2.15661;-1.44209;-1.20168
2.14799;-1.45031;-1.209
2.13269;-1.46461;-1.22188
2.12442;-1.47219;-1.22878
2.11552;-1.48023;-1.23615
2.10025;-1.49375;-1.24869
2.08919;-1.50333;-1.25769
2.08258;-1.50898;-1.26304
2.07132;-1.51845;-1.27209
2.06256;-1.5257;-1.27908
2.0559;-1.53114;-1.28437
2.05131;-1.53487;-1.28801
2.04225;-1.54212;-1.29515
2.01679;-1.56197;-1.315
2.00049;-1.57425;-1.32755
1.98847;-1.58311;-1.33674
1.98118;-1.58839;-1.34227
1.97412;-1.59346;-1.34762
1.96238;-1.60175;-1.35646
1.95563;-1.60645;-1.36152
1.93648;-1.61951;-1.37577
1.92679;-1.62597;-1.38293
1.90765;-1.63843;-1.39698
1.89481;-1.64657;-1.40633
1.88727;-1.65128;-1.4118
1.8743;-1.65924;-1.42115
1.86714;-1.66357;-1.4263
1.85476;-1.67093;-1.43516
1.85246;-1.67228;-1.43679
1.83748;-1.68096;-1.44744
1.81808;-1.69188;-1.46114
1.80809;-1.69737;-1.46815
1.79041;-1.70686;-1.48048
1.7778;-1.71346;-1.48924
1.77029;-1.71733;-1.49444
1.76281;-1.72112;-1.49959
1.75027;-1.72739;-1.50821
1.73731;-1.73372;-1.51709
1.72949;-1.73747;-1.52242
1.70799;-1.74752;-1.53701
1.69465;-1.75357;-1.54603
1.68923;-1.75599;-1.54968
1.6786;-1.76066;-1.55681
1.66508;-1.76647;-1.56587
1.65668;-1.77;-1.57147
1.651;-1.77236;-1.57525
1.62357;-1.7834;-1.59344
1.61795;-1.7856;-1.59715
1.59543;-1.79414;-1.61196
1.58152;-1.79922;-1.62107
1.56746;-1.80422;-1.63025
1.55628;-1.80809;-1.63752
1.54491;-1.81193;-1.6449
1.54491;-1.81193;-1.6449
1.51909;-1.82031;-1.6616
1.51015;-1.8231;-1.66735
1.47517;-1.83348;-1.68979
1.46631;-1.83598;-1.69546
1.4603;-1.83764;-1.69929
1.45187;-1.83993;-1.70466
1.43081;-1.84544;-1.71805
1.42251;-1.84752;-1.72332
1.41674;-1.84895;-1.72697
1.39559;-1.85398;-1.74034
1.38002;-1.85749;-1.75015
1.37062;-1.85953;-1.75607
1.35854;-1.86207;-1.76366
1.34668;-1.86447;-1.7711
1.33517;-1.86671;-1.77832
1.31701;-1.87008;-1.78968
1.31701;-1.87008;-1.78968
1.29589;-1.87372;-1.80286
1.27224;-1.87746;-1.81758
1.25701;-1.87968;-1.82705
1.23583;-1.88252;-1.84019
1.23583;-1.88252;-1.84019
1.23295;-1.88289;-1.84197
1.19948;-1.88675;-1.86269
1.19948;-1.88675;-1.86269
1.17487;-1.88914;-1.87791
1.15636;-1.89069;-1.88933
1.13803;-1.89201;-1.90063
1.13803;-1.89201;-1.90063
1.10785;-1.89374;-1.91922
1.10151;-1.89403;-1.92312
1.08076;-1.89481;-1.93589
1.07457;-1.89499;-1.9397
1.05324;-1.89543;-1.95283
1.0472;-1.89551;-1.95654
1.0472;-1.89551;-1.95654
1.0472;-1.89551;-1.95654
1.00199;-1.89536;-1.98434
0.993409;-1.89519;-1.98962
0.969678;-1.89448;-2.00422
0.957527;-1.89398;-2.0117
0.939883;-1.8931;-2.02257
0.939883;-1.8931;-2.02257
0.939883;-1.8931;-2.02257
0.916909;-1.89166;-2.03672
0.916909;-1.89166;-2.03672
0.916909;-1.89166;-2.03672
0.916909;-1.89166;-2.03672
0.885846;-1.88919;-2.05589
0.846227;-1.88518;-2.08038
0.846227;-1.88518;-2.08038
0.846227;-1.88518;-2.08038
0.809016;-1.88051;-2.10344
0.803488;-1.87974;-2.10687
