x;y;theta
7.12283;-1.16289;-0.44706
7.12283;-1.16289;-0.44706
7.1257;-1.16506;-0.44754
7.15896;-1.19042;-0.45311
7.15896;-1.19042;-0.45311
7.18329;-1.20916;-0.4572
7.2015;-1.22329;-0.460271
7.21948;-1.23733;-0.463309
7.21948;-1.23733;-0.463309
7.24896;-1.26054;-0.468307
7.25514;-1.26544;-0.469358
7.2753;-1.28148;-0.47279
7.28131;-1.28629;-0.473815
7.30196;-1.30288;-0.477343
7.3078;-1.30758;-0.478341
7.3078;-1.30758;-0.478341
7.3078;-1.30758;-0.478341
7.35132;-1.34301;-0.485816
7.35955;-1.34978;-0.487235
7.38228;-1.36854;-0.491161
7.39389;-1.37819;-0.493172
7.41072;-1.39225;-0.496093
7.41072;-1.39225;-0.496093
7.41072;-1.39225;-0.496093
7.43259;-1.41064;-0.499899
7.43259;-1.41064;-0.499899
7.43259;-1.41064;-0.499899
7.43259;-1.41064;-0.499899
7.46208;-1.43566;-0.505051
7.49959;-1.46787;-0.511636
7.49959;-1.46787;-0.511636
7.49959;-1.46787;-0.511636
7.53472;-1.49842;-0.517837
7.53993;-1.50299;-0.51876
7.55296;-1.51445;-0.521072
7.56375;-1.52397;-0.522988
7.57674;-1.53549;-0.525301
7.58961;-1.54695;-0.527596
7.59723;-1.55375;-0.528957
7.62424;-1.57805;-0.533797
7.63477;-1.58759;-0.535689
7.63477;-1.58759;-0.535689
7.65623;-1.60713;-0.539554
7.67219;-1.62177;-0.542439
7.68248;-1.63125;-0.544304
7.69308;-1.64106;-0.546226
7.71716;-1.66346;-0.550607
7.72507;-1.67087;-0.552051
7.72507;-1.67087;-0.552051
7.72507;-1.67087;-0.552051
7.72507;-1.67087;-0.552051
7.72507;-1.67087;-0.552051
7.68358;-1.63226;-0.544502
7.68358;-1.63226;-0.544502
7.70474;-1.65188;-0.548346
7.70983;-1.65662;-0.549272
7.70983;-1.65662;-0.549272
7.70983;-1.65662;-0.549272
7.71752;-1.66381;-0.550674
7.71752;-1.66381;-0.550674
7.71752;-1.66381;-0.550674
7.71752;-1.66381;-0.550674
7.71752;-1.66381;-0.550674
7.71752;-1.66381;-0.550674
7.70785;-1.65478;-0.548912
7.70785;-1.65478;-0.548912
7.72579;-1.67155;-0.552183
7.72579;-1.67155;-0.552183
7.76475;-1.70835;-0.559321
7.78817;-1.73072;-0.563635
7.80111;-1.74318;-0.566028
7.8121;-1.75379;-0.568062
7.82029;-1.76173;-0.569583
7.82792;-1.76916;-0.571001
7.83555;-1.77659;-0.572419
7.84829;-1.78907;-0.574795
7.85831;-1.79891;-0.576665
7.86823;-1.8087;-0.578522
7.88093;-1.82129;-0.580903
7.89873;-1.83904;-0.584252
7.90346;-1.84377;-0.585143
7.91651;-1.85687;-0.587606
7.93137;-1.87188;-0.590419
7.94172;-1.88237;-0.592382
7.94714;-1.88789;-0.593413
7.96246;-1.90353;-0.596329
7.97303;-1.91438;-0.598346
7.98088;-1.92248;-0.599849
7.98868;-1.93054;-0.601343
7.98868;-1.93054;-0.601343
8.03073;-1.9744;-0.609436
8.04089;-1.98511;-0.611402
8.04089;-1.98511;-0.611402
8.06406;-2.00968;-0.615901
8.07212;-2.01828;-0.61747
8.08471;-2.03177;-0.619929
8.09481;-2.04264;-0.621904
8.10455;-2.05316;-0.623814
8.11203;-2.06127;-0.625283
8.12214;-2.07227;-0.627274
8.13516;-2.0865;-0.629843
8.14736;-2.0999;-0.632257
8.15232;-2.10536;-0.633239
8.16954;-2.12439;-0.636647
8.18437;-2.14086;-0.639574
8.19439;-2.15201;-0.641538
8.20912;-2.16836;-0.644375
8.22112;-2.1817;-0.646668
8.23604;-2.19829;-0.649478
8.2455;-2.2088;-0.651239
8.25042;-2.21428;-0.652153
8.26759;-2.23339;-0.655306
8.275;-2.24166;-0.656661
8.29048;-2.25895;-0.659473
8.29993;-2.26955;-0.661189
8.30251;-2.27245;-0.661657
8.31433;-2.28574;-0.663794
8.32618;-2.2991;-0.665926
8.33573;-2.3099;-0.667646
8.34978;-2.32583;-0.670171
8.36396;-2.34199;-0.672726
8.37334;-2.35272;-0.674416
8.38053;-2.36097;-0.675714
8.39253;-2.37479;-0.677884
8.39958;-2.38292;-0.679159
8.40461;-2.38875;-0.680071
8.41405;-2.39971;-0.681784
8.43569;-2.42495;-0.685721
8.44769;-2.43905;-0.687914
8.46683;-2.46166;-0.691421
8.4717;-2.46743;-0.692316
8.47878;-2.47585;-0.693619
8.48583;-2.48426;-0.694918
8.50931;-2.51235;-0.699229
8.52115;-2.52661;-0.701409
8.5354;-2.54383;-0.704029
8.5354;-2.54383;-0.704029
8.55855;-2.57197;-0.708289
8.56772;-2.58318;-0.709981
8.57945;-2.59757;-0.712144
8.58196;-2.60065;-0.712605
8.58643;-2.60613;-0.713422
8.60529;-2.62937;-0.71687
8.61232;-2.63805;-0.718148
8.63367;-2.66439;-0.721966
8.63851;-2.67039;-0.722831
8.64771;-2.6818;-0.724475
8.64771;-2.6818;-0.724475
8.67105;-2.7106;-0.72849
8.68477;-2.7276;-0.730837
8.69156;-2.736;-0.731986
8.70323;-2.75047;-0.733948
8.72451;-2.77673;-0.737405
8.72451;-2.77673;-0.737405
8.73863;-2.794;-0.739583
8.76164;-2.82211;-0.743046
8.76855;-2.83056;-0.744073
8.77516;-2.83862;-0.74504
8.78676;-2.85269;-0.746684
8.79575;-2.86356;-0.747927
8.80722;-2.87743;-0.749491
8.81437;-2.88599;-0.750421
8.81437;-2.88599;-0.750421
8.8398;-2.91588;-0.753392
8.86085;-2.94018;-0.755589
8.87039;-2.95111;-0.756527
8.8774;-2.95908;-0.75718
8.88479;-2.9674;-0.757825
8.89659;-2.98042;-0.758712
8.90376;-2.98824;-0.759205
8.91624;-3.0016;-0.759936
8.93325;-3.01942;-0.760732
8.95287;-3.03945;-0.76138
8.95994;-3.04661;-0.761582
8.96482;-3.0515;-0.761698
8.97697;-3.0637;-0.761989
8.97697;-3.0637;-0.761989
8.98902;-3.07542;-0.762094
9.00157;-3.08746;-0.762128
9.02181;-3.10675;-0.762113
9.03971;-3.12362;-0.76201
9.05263;-3.13575;-0.761915
9.07368;-3.15516;-0.761592
9.08161;-3.16244;-0.761455
9.09525;-3.17485;-0.761174
9.10334;-3.18219;-0.760996
9.11388;-3.1917;-0.760744
9.12745;-3.20389;-0.760396
9.13282;-3.20871;-0.760254
9.13282;-3.20871;-0.760254
9.16812;-3.23986;-0.759104
9.18215;-3.25219;-0.758629
9.20195;-3.26948;-0.757921
9.21057;-3.27698;-0.757606
9.21601;-3.28171;-0.757405
9.23013;-3.29397;-0.756883
9.24099;-3.3034;-0.75648
9.25446;-3.31507;-0.75598
9.27363;-3.33167;-0.755269
9.27363;-3.33167;-0.755269
9.30614;-3.35976;-0.754064
9.31995;-3.37167;-0.753553
9.32549;-3.37645;-0.753348
9.34163;-3.39035;-0.75275
9.35287;-3.40002;-0.752335
9.36086;-3.40688;-0.752039
9.36928;-3.41412;-0.751728
9.3803;-3.42358;-0.751321
9.39153;-3.43321;-0.750906
9.41985;-3.45747;-0.74986
9.42822;-3.46463;-0.749552
9.44779;-3.48136;-0.74883
9.45879;-3.49074;-0.748424
9.47586;-3.5053;-0.747795
9.48403;-3.51226;-0.747494
9.49242;-3.51941;-0.747185
9.49809;-3.52423;-0.746977
9.50391;-3.52918;-0.746762
9.52049;-3.54327;-0.746152
9.54841;-3.56695;-0.745126
9.55404;-3.57173;-0.744919
9.58275;-3.59603;-0.743864
9.59703;-3.60808;-0.74334
9.60579;-3.61548;-0.743016
9.61719;-3.62508;-0.74259
9.62271;-3.62972;-0.742382
9.63723;-3.6419;-0.741826
9.64592;-3.64919;-0.741493
9.66287;-3.66336;-0.74083
9.6717;-3.67071;-0.74048
9.67727;-3.67535;-0.740259
9.68915;-3.68523;-0.73978
9.71863;-3.70964;-0.738565
9.72766;-3.71709;-0.738188
9.74226;-3.72911;-0.737569
9.75108;-3.73635;-0.737191
9.75726;-3.74143;-0.736925
9.7745;-3.75552;-0.736169
9.79461;-3.77192;-0.735271
9.80615;-3.78129;-0.734748
9.83248;-3.80252;-0.733497
9.838;-3.80696;-0.733232
9.85262;-3.81868;-0.732519
9.86437;-3.82806;-0.731932
9.87574;-3.83711;-0.731361
9.88748;-3.84645;-0.730767
9.8997;-3.85613;-0.730137
9.91099;-3.86503;-0.729545
9.91981;-3.87198;-0.729077
9.93207;-3.88161;-0.728426
9.94923;-3.89501;-0.72748
9.96981;-3.91096;-0.726314
9.98166;-3.92012;-0.725632
9.98744;-3.92457;-0.725297
10.0053;-3.93827;-0.724226
10.0141;-3.94494;-0.723693
10.0289;-3.95622;-0.72277
10.0376;-3.96275;-0.722224
10.0644;-3.98281;-0.720486
10.067;-3.98477;-0.720315
10.0818;-3.99583;-0.719333
10.0938;-4.0047;-0.718536
10.0938;-4.0047;-0.718536
10.1238;-4.02686;-0.716507
10.133;-4.03359;-0.715858
10.1449;-4.04225;-0.715004
10.1543;-4.04901;-0.714331
10.196;-4.07904;-0.711277
10.2017;-4.08309;-0.710854
10.214;-4.09186;-0.709937
10.2226;-4.09802;-0.709291
10.2343;-4.10633;-0.708418
10.2528;-4.11939;-0.707044
10.2557;-4.12147;-0.706825
10.2863;-4.14304;-0.704549
10.3134;-4.16203;-0.702539
10.3225;-4.16843;-0.701861
10.3345;-4.1768;-0.700972
10.3431;-4.18284;-0.70033
10.3523;-4.18922;-0.699651
10.37;-4.20156;-0.698337
10.379;-4.20779;-0.697673
10.4176;-4.2345;-0.694816
10.424;-4.2389;-0.694345
10.4392;-4.24932;-0.693226
10.4541;-4.25956;-0.692126
10.4634;-4.26592;-0.691441
10.4723;-4.27203;-0.690783
10.4786;-4.27632;-0.69032
10.4786;-4.27632;-0.69032
10.5091;-4.29707;-0.688079
10.5187;-4.30361;-0.68737
10.5247;-4.30767;-0.686931
10.5308;-4.31182;-0.68648
10.565;-4.3349;-0.683972
10.565;-4.3349;-0.683972
10.5957;-4.35552;-0.681723
10.6016;-4.35949;-0.681289
10.6173;-4.36996;-0.680143
10.6298;-4.37834;-0.679225
10.642;-4.3864;-0.678341
10.6675;-4.40336;-0.676476
10.6799;-4.4116;-0.675568
10.6986;-4.42391;-0.67421
10.6986;-4.42391;-0.67421
10.7207;-4.43844;-0.672602
10.7392;-4.45057;-0.671257
10.7484;-4.45663;-0.670584
10.7642;-4.46694;-0.669437
10.7764;-4.47492;-0.668549
10.7885;-4.48278;-0.667672
10.7946;-4.48672;-0.667233
10.807;-4.49476;-0.666335
10.8294;-4.50926;-0.66471
10.8455;-4.51963;-0.663547
10.8613;-4.52981;-0.662402
10.8613;-4.52981;-0.662402
10.8892;-4.54771;-0.660381
10.9049;-4.55774;-0.659246
10.911;-4.56162;-0.658806
10.9299;-4.5736;-0.657446
10.9453;-4.5834;-0.656332
10.9727;-4.60072;-0.654357
10.9852;-4.60858;-0.653459
10.9912;-4.6124;-0.653023
10.9912;-4.6124;-0.653023
10.9912;-4.6124;-0.653023
10.9912;-4.6124;-0.653023
11.0283;-4.63566;-0.650356
11.0283;-4.63566;-0.650356
11.0283;-4.63566;-0.650356
11.084;-4.6703;-0.646363
11.105;-4.68333;-0.644854
11.105;-4.68333;-0.644854
11.105;-4.68333;-0.644854
11.105;-4.68333;-0.644854
11.1605;-4.71744;-0.640886
11.1605;-4.71744;-0.640886
